Id,SalePrice
2736,156774.29917290347
2737,119875.25059606615
2738,130532.37244029905
2739,163914.7088559554
2740,143290.09370262575
2741,129752.37519417064
2742,159988.4305977003
2743,152387.3799868896
2744,169222.49027421247
2745,146637.86438245408
2746,137012.04137409857
2747,140482.1413052712
2748,110243.35454826485
2749,132297.25584225077
2750,134065.39358609833
2751,143380.23047841465
2752,208591.58214662733
2753,141841.94961457487
2754,238994.0729980984
2755,143439.4568064484
2756,78092.51024518399
2757,78196.7835121475
2758,101698.99794509175
2759,158897.92806184036
2760,124492.82983837492
2761,147107.32451486544
2762,150876.86659874325
2763,176036.4733844664
2764,117375.05381281005
2765,288550.3764396465
2766,127224.48599522535
2767,126093.47239246336
2768,103125.94039117184
2769,129554.02642010432
2770,139198.74281055084
2771,95156.02907451
2772,121665.87513985403
2773,188196.29119259783
2774,147514.18774278194
2775,107819.05909838287
2776,154269.63408977745
2777,145071.26629043513
2778,115532.05198436254
2779,127933.55018223765
2780,118277.62701303167
2781,84992.35881094978
2782,102143.71640359946
2783,91604.58033127799
2784,136648.12612533127
2785,127860.304800511
2786,7621.468313125302
2787,125068.04571021098
2788,74066.41612493503
2789,192005.8875157456
2790,117388.57069465215
2791,141542.5015387592
2792,99366.9297148229
2793,165906.26637723832
2794,99309.420152924
2795,117150.88976413179
2796,83840.08030000405
2797,191355.21684532287
2798,108525.3466655237
2799,100486.25460571496
2800,81297.25048973643
2801,112718.58566471194
2802,127747.30069553913
2803,119332.5060311068
2804,135498.3211066839
2805,95847.73328589986
2806,79064.54980937464
2807,166501.7748376432
2808,161212.7760871018
2809,118695.8690300412
2810,131712.68959872887
2811,174501.90931978234
2812,148566.74270528255
2813,168944.49482019732
2814,154889.68263186462
2815,84991.52132000247
2816,246931.82954743225
2817,174959.25025233132
2818,140776.73386267968
2819,160816.4576660726
2820,139624.109988767
2821,80966.91523998229
2822,219328.61911890822
2823,350182.7288616721
2824,158424.485388351
2825,163323.1685710371
2826,139684.64216649454
2827,135222.83085159547
2828,245864.88013651292
2829,200918.4410013392
2830,226474.7823266509
2831,173085.91644634365
2832,248919.3796189353
2833,270572.7762154139
2834,200696.299448797
2835,211052.35161483343
2836,193798.65168739477
2837,162792.10175835306
2838,150204.8756100237
2839,180211.77285534696
2840,205999.70698033227
2841,199203.91937157253
2842,238999.5215300513
2843,151983.99601429183
2844,192339.57368837102
2845,126360.14564644912
2846,214058.24413849195
2847,228722.88542791348
2848,220796.26653598784
2849,201543.81440537158
2850,287323.6325629655
2851,227401.9294414695
2852,246180.90664406764
2853,259783.6709432357
2854,140056.00228875136
2855,199470.57863063976
2856,186700.5816197657
2857,189347.19919526257
2858,203140.67577635712
2859,133541.9627644405
2860,122161.23454599048
2861,151528.61003650335
2862,211250.85156427667
2863,121727.37590936647
2864,261131.87637226042
2865,137873.51385151868
2866,136755.67293155528
2867,98052.08787697279
2868,108018.49044601184
2869,105041.05418153197
2870,152014.93437934562
2871,97470.82366174122
2872,20431.68469683706
2873,91279.04154492954
2874,143269.9385870755
2875,123237.95350622304
2876,167902.7003352823
2877,140002.43385754054
2878,173987.89336317655
2879,134198.94176581074
2880,91160.88791410769
2881,154592.16875734407
2882,170988.22724809765
2883,179640.93979371837
2884,202771.32921581058
2885,185992.7305726183
2886,239342.9544188156
2887,94624.29124745383
2888,141305.7966681852
2889,54683.375477265494
2890,90295.67004348077
2891,143347.9634039366
2892,37976.94562008743
2893,89754.80467939402
2894,57806.009310454756
2895,326228.810906851
2896,298803.1385962078
2897,227875.7798550022
2898,158817.63492172305
2899,196619.7675186427
2900,164632.84099093245
2901,240264.48375054426
2902,196975.41417552167
2903,352833.67561274
2904,337299.45548860065
2905,78796.55092703053
2906,212213.8594954377
2907,113207.91255818823
2908,138005.6521153038
2909,139246.34570891908
2910,90708.49541286685
2911,73158.90602488685
2912,160711.57856871234
2913,72147.75755101969
2914,55236.283822181525
2915,74603.21280106412
2916,86496.94938198008
2917,178389.66700727597
2918,106562.84041270474
2919,233603.6813151557
